Zone,Districts,Altitude (m),Annual rainfall (mm),Crops grown,Recommended Crops,Vegitables,Floriculture
Southern,Tirunelveli,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tirunelveli,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tirunelveli,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tirunelveli,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tirunelveli,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tirunelveli,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tirunelveli,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Tenkasi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
Southern,Thoothukudi,100-600,857,"Rice, Maize, Cumbu, Cholam, Ragi, Black Gram, Greengram, Groundnut, Fodder Crops, Gingelly, Castor, Cotton, Chillies, Banana, Jasmine, Coriander, Onion, Lime, Cashew and Amla.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
High Rainfall,Kanniyakumari,100-2000,1420,"Rice, Banana, Jackfruit, Mango, Tapioca, Cashew nut, Coconut, Clove, Vegetables & Tamarind.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Nilgiris,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Kodaikanal,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Kodaikanal,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Kodaikanal,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Kodaikanal,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Kodaikanal,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Kodaikanal,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Kodaikanal,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Kodaikanal,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Kodaikanal,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Kodaikanal,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
Hilly and High Altitude,Kodaikanal,2000,2124,"Wheat, Garlic, Lemon, Lime, Pomegranate, Pineapple, Beans, Beetroot, Cabbage, Chowchow, Cotton, Pepper, Coffee, Potato, Banana, Mandarin, Orange, Pear, Cardamom, Cutflowers, Strawberry, Avocado, Tea and   Ginger.",,,
